BookingID,ArrivalYear,ArrivalMonth,ArrivalWeekNumber,ArrivalDayOfMonth,ArrivalHour,WeekendStays,WeekdayStays,Adults,Children,Babies,FirstTimeGuest,AffiliatedCustomer,PreviousReservations,PreviousStays,PreviousCancellations,DaysUntilConfirmation,OnlineReservation,BookingChanges,BookingToArrivalDays,ParkingSpacesBooked,SpecialRequests,PartOfGroup,CompanyReservation,OrderedMealsPerDay,FloorReserved,FloorAssigned,DailyRateEuros,DailyRateUSD,%PaidinAdvance,CountryofOriginAvgIncomeEuros (Year-2),CountryofOriginAvgIncomeEuros (Year-1),CountryofOriginHDI (Year-1)
13913,2016,4,15,4,16.0,1,1,1,0.0,0,1,0,0,0,0,0,1,0,92,0,1,0,1,1,6,6,81.9,81.081,0.0,40141.59,40833.24,0.898
21199,2016,4,15,4,16.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,68,0,0,0,1,0,6,6,85.5,84.645,0.0,41259.0,42509.89,0.918
23255,2016,4,15,4,16.5,1,1,3,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,3,3,137.0,135.63,0.0,33525.74,34912.48,0.885
22909,2016,4,15,4,16.75,1,3,2,0.0,0,1,0,0,0,0,0,1,0,50,0,0,0,1,1,3,3,112.2,111.078,0.0,40141.59,40833.24,0.898
17271,2016,4,15,4,16.75,1,3,0,2.0,0,1,0,0,0,0,0,1,0,91,0,0,0,1,1,5,5,73.74,73.0026,0.0,44929.69,46213.27,0.913
26614,2016,4,15,4,17.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,102,0,0,0,1,1,3,3,96.3,95.337,0.0,41259.0,42509.89,0.918
23866,2016,4,15,4,17.25,1,3,2,0.0,0,1,0,0,0,0,0,1,0,59,0,0,0,1,1,6,6,80.75,79.9425,0.0,47011.55,47683.79,0.933
22527,2016,4,15,4,17.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,68,0,1,0,1,1,6,6,96.3,95.337,0.0,36194.87,36909.33,0.876
37177,2016,4,15,4,17.5,1,2,2,0.0,0,1,0,0,0,0,0,1,0,87,0,1,0,1,0,6,6,79.5,78.705,0.0,33525.74,34912.48,0.885
31767,2016,4,15,4,17.75,1,5,2,0.0,0,1,0,0,0,0,0,1,0,79,0,1,0,1,1,3,3,96.62,95.6538,0.0,16358.39,15813.86,0.757
24905,2016,4,15,4,18.25,1,2,3,0.0,0,1,0,0,0,0,0,1,0,70,0,2,0,1,1,3,3,128.7,127.41299999999998,0.0,16358.39,15813.86,0.757
39823,2016,4,15,4,18.75,1,1,2,0.0,0,1,0,0,0,0,0,1,1,6,0,1,0,1,1,6,6,61.0,60.39,0.0,28742.44,29668.86,0.842
22071,2016,4,15,4,19.25,1,1,1,0.0,0,1,0,0,0,0,0,1,0,50,0,0,0,1,1,6,6,99.9,98.901,0.0,41259.0,42509.89,0.918
14855,2016,4,15,4,19.5,1,3,3,0.0,0,1,0,0,0,0,0,1,0,70,0,2,0,1,1,6,3,121.55,120.3345,0.0,28742.44,29668.86,0.842
27457,2016,4,15,4,19.5,1,3,2,0.0,0,1,0,0,0,0,0,1,1,147,0,1,0,1,1,5,5,96.5,95.535,0.0,28742.44,29668.86,0.842
21056,2016,4,15,4,19.75,1,0,1,0.0,0,1,0,0,0,0,0,0,0,26,0,0,0,1,1,6,6,119.0,117.81,0.0,25612.26,26856.04,0.855
21265,2016,4,15,4,20.25,1,0,1,0.0,0,1,0,0,0,0,0,1,0,7,0,0,0,1,1,6,6,95.0,94.05,0.0,40141.59,40833.24,0.898
17968,2016,4,15,4,20.5,1,0,2,0.0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,1,6,6,101.0,99.99,0.0,28742.44,29668.86,0.842
30810,2016,4,15,4,20.5,1,2,2,0.0,0,1,0,0,0,0,0,1,0,70,0,1,0,1,1,6,6,96.3,95.337,0.0,16358.39,15813.86,0.757
14438,2016,4,15,4,20.5,1,4,2,0.0,0,1,0,0,0,0,0,1,0,67,0,0,0,1,0,6,6,80.75,79.9425,0.0,41757.4,42535.48,0.915
20017,2016,4,15,4,20.75,1,3,2,0.0,0,1,0,0,0,0,0,1,2,124,0,0,0,1,2,6,6,90.0,89.1,0.0,28742.44,29668.86,0.842
30677,2016,4,15,4,20.75,1,3,1,0.0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,1,6,6,95.0,94.05,0.0,28742.44,29668.86,0.842
30525,2016,4,15,4,21.0,1,4,2,0.0,0,1,0,0,0,0,0,1,0,34,0,0,0,1,1,3,3,131.4,130.086,0.0,47045.65,48975.0,0.929
21715,2016,4,15,4,21.0,1,1,2,0.0,0,1,0,0,0,0,0,1,0,41,0,1,0,1,0,6,6,107.1,106.029,0.0,3893.55,3927.76,0.583
39471,2016,4,15,4,21.5,1,3,2,1.0,0,1,0,0,0,0,0,1,1,70,0,3,0,1,1,6,3,106.25,105.1875,0.0,28742.44,29668.86,0.842
35501,2016,4,15,4,21.75,1,3,0,2.0,0,1,0,0,0,0,0,1,2,147,0,1,0,1,1,5,5,6.0,5.94,0.0,28742.44,29668.86,0.842
30733,2016,4,15,4,21.75,1,2,2,0.0,0,1,0,0,0,0,0,1,0,70,0,1,0,1,1,6,6,96.3,95.337,0.0,28742.44,29668.86,0.842
10431,2016,4,15,4,22.25,1,2,2,0.0,0,1,0,0,0,0,41,1,0,101,0,0,0,1,1,6,6,80.0,79.2,1.0,28742.44,29668.86,0.842
38008,2016,4,15,4,22.25,1,3,2,0.0,0,1,0,0,0,0,0,1,0,90,0,1,0,1,1,6,3,82.45,81.6255,0.0,44929.69,46213.27,0.913
33384,2016,4,15,4,22.75,1,0,1,0.0,0,1,0,0,0,0,0,0,0,26,0,0,0,1,1,6,6,119.0,117.81,0.0,47011.55,47683.79,0.933
14139,2016,4,15,4,23.0,1,0,2,0.0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,0,6,6,89.0,88.11,0.0,16358.39,15813.86,0.757
12056,2016,4,15,4,23.25,1,3,2,0.0,0,1,0,0,0,0,0,1,0,111,0,1,0,1,1,6,6,82.45,81.6255,0.0,40141.59,40833.24,0.898
32257,2016,4,15,4,23.25,3,5,2,0.0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,1,3,3,126.75,125.4825,0.0,13446.4,14455.0,0.743
32403,2016,4,15,4,23.5,1,3,1,0.0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,1,6,6,95.0,94.05,0.0,26838.46,26902.53,0.866
28161,2016,4,15,4,23.75,1,2,2,0.0,0,1,0,0,0,0,0,1,1,19,0,1,0,1,1,3,3,101.27,100.2573,0.0,28742.44,29668.86,0.842
18961,2016,4,15,4,23.75,1,2,2,0.0,0,1,0,0,0,0,0,1,0,91,0,0,0,1,1,6,6,80.0,79.2,1.0,28742.44,29668.86,0.842
22940,2016,4,15,5,14.25,0,4,2,0.0,0,1,0,0,0,0,0,1,0,68,0,0,0,1,1,6,6,90.95,90.04050000000001,0.0,36194.87,36909.33,0.876
18702,2016,4,15,5,15.75,0,1,1,0.0,0,1,0,0,0,0,0,1,0,2,0,2,0,1,0,6,6,89.0,88.11,0.0,51067.98,69056.05,0.929
27188,2016,4,15,5,15.75,1,5,2,0.0,0,1,0,0,0,0,0,1,0,13,0,0,0,1,1,3,3,130.33,129.0267,0.0,28742.44,29668.86,0.842
34919,2016,4,15,5,15.75,0,3,1,0.0,0,1,0,0,0,0,0,0,0,29,1,0,0,1,1,6,6,67.0,66.33,0.0,28742.44,29668.86,0.842
18752,2016,4,15,5,16.0,0,2,2,1.0,0,1,0,0,0,0,0,1,0,59,0,2,0,1,1,6,3,121.5,120.285,0.0,44929.69,46213.27,0.913
38627,2016,4,15,5,16.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,73,0,1,0,1,1,6,6,87.3,86.42699999999999,0.0,61902.13,63938.99,0.942
30649,2016,4,15,5,16.75,0,1,1,0.0,0,1,0,0,0,0,0,1,0,8,0,0,0,1,1,6,6,95.0,94.05,0.0,33525.74,34912.48,0.885
10189,2016,4,15,5,17.0,0,4,2,0.0,0,1,0,0,0,0,0,1,0,120,0,0,0,1,1,2,2,94.86,93.9114,0.0,47011.55,47683.79,0.933
28563,2016,4,15,5,17.0,0,3,2,0.0,0,1,0,0,0,0,0,1,0,124,0,0,0,1,1,6,3,71.0,70.29,0.0,40141.59,40833.24,0.898
29463,2016,4,15,5,17.25,0,4,2,0.0,0,1,0,0,0,0,0,1,0,100,0,1,0,1,1,6,6,84.58,83.7342,0.0,40141.59,40833.24,0.898
13357,2016,4,15,5,17.5,0,3,1,0.0,0,1,0,0,0,0,0,1,0,42,0,0,0,1,1,3,3,131.4,130.086,0.0,52550.79,53897.94,0.854
14874,2016,4,15,5,18.0,0,4,2,0.0,0,1,0,0,0,0,0,1,0,120,0,0,0,1,1,2,2,94.86,93.9114,0.0,28742.44,29668.86,0.842
17615,2016,4,15,5,18.25,0,1,1,0.0,0,0,0,1,1,0,0,0,1,5,0,1,0,1,1,6,6,89.0,88.11,0.0,28742.44,29668.86,0.842
24748,2016,4,15,5,19.25,0,4,3,0.0,0,1,0,0,0,0,0,1,0,29,0,2,0,1,1,3,3,119.77,118.5723,0.0,28742.44,29668.86,0.842
21052,2016,4,15,5,19.25,0,3,2,0.0,0,1,0,0,0,0,0,1,0,16,0,0,0,1,1,3,3,129.33,128.03670000000002,0.0,40141.59,40833.24,0.898
27443,2016,4,15,5,19.5,0,3,3,0.0,0,1,0,0,0,0,0,1,0,54,0,1,0,1,1,6,3,105.0,103.95,0.0,44929.69,46213.27,0.913
30501,2016,4,15,5,19.5,0,4,2,0.0,0,1,0,0,0,0,0,1,0,75,0,0,0,1,1,6,6,88.83,87.9417,0.0,47011.55,47683.79,0.933
22781,2016,4,15,5,20.0,0,3,1,0.0,0,0,0,1,1,0,0,0,2,5,1,0,0,1,1,6,6,101.0,99.99,0.0,28742.44,29668.86,0.842
24489,2016,4,15,5,20.0,0,3,2,0.0,0,1,0,0,0,0,0,1,0,94,0,0,0,1,1,3,3,90.9,89.991,0.0,44929.69,46213.27,0.913
39883,2016,4,15,5,20.5,0,1,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,89.0,88.11,0.0,28742.44,29668.86,0.842
38813,2016,4,15,5,20.75,0,3,2,1.0,0,1,0,0,0,0,0,1,7,99,0,0,0,1,1,6,6,90.63,89.7237,0.0,28742.44,29668.86,0.842
34296,2016,4,15,5,20.75,0,2,1,0.0,0,1,0,0,0,0,0,1,0,107,0,0,0,1,1,6,6,81.9,81.081,0.0,55032.96,56803.47,0.92
16037,2016,4,15,5,21.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,104,0,0,0,1,2,6,6,96.0,95.04,1.0,28742.44,29668.86,0.842
30410,2016,4,15,5,21.75,0,3,1,0.0,0,0,0,2,2,0,0,0,0,29,1,0,0,1,1,6,6,67.0,66.33,0.0,28742.44,29668.86,0.842
31524,2016,4,15,5,22.0,0,4,2,0.0,0,1,0,0,0,0,0,1,0,103,0,1,0,1,1,6,6,84.58,83.7342,0.0,36194.87,36909.33,0.876
34565,2016,4,15,5,22.0,0,4,2,0.0,0,1,0,0,0,0,0,1,0,78,0,0,0,1,1,3,3,97.33,96.3567,0.0,25604.99,26668.04,0.834
27495,2016,4,15,5,22.5,0,4,3,0.0,0,1,0,0,0,0,0,1,0,57,0,0,0,1,1,3,3,130.05,128.7495,0.0,47011.55,47683.79,0.933
19485,2016,4,15,5,23.0,0,1,2,0.0,0,0,0,6,3,3,0,0,1,2,0,1,0,1,1,6,6,45.0,44.55,0.0,28742.44,29668.86,0.842
38501,2016,4,15,5,23.0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,8,0,1,0,1,1,6,6,95.0,94.05,0.0,28742.44,29668.86,0.842
39626,2016,4,15,5,23.5,0,1,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,6,6,84.0,83.16,0.0,47011.55,47683.79,0.933
12728,2016,4,15,6,14.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,55,0,0,0,1,2,6,5,104.0,102.96,0.0,28742.44,29668.86,0.842
17004,2016,4,15,6,14.25,0,4,2,0.0,0,1,0,0,0,0,0,1,0,86,0,1,0,1,1,3,3,93.08,92.1492,0.0,40141.59,40833.24,0.898
10717,2016,4,15,6,14.25,0,1,1,0.0,0,0,0,1,1,0,0,0,0,5,0,0,0,1,1,6,6,95.0,94.05,0.0,40141.59,40833.24,0.898
20082,2016,4,15,6,14.5,0,1,1,0.0,0,1,0,0,0,0,0,1,0,55,0,0,0,1,2,6,6,87.0,86.13,0.0,28742.44,29668.86,0.842
17454,2016,4,15,6,15.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,55,0,0,0,1,2,6,6,104.0,102.96,0.0,28742.44,29668.86,0.842
15460,2016,4,15,6,15.5,0,1,1,0.0,0,1,0,0,0,0,0,1,1,55,0,0,0,1,2,6,2,87.0,86.13,0.0,28742.44,29668.86,0.842
13952,2016,4,15,6,15.75,0,2,2,0.0,0,1,1,0,0,0,0,1,0,132,0,1,0,1,1,6,6,107.0,105.93,0.0,28742.44,29668.86,0.842
24719,2016,4,15,6,15.75,0,4,2,0.0,0,1,0,0,0,0,0,1,0,62,0,1,0,1,1,3,3,112.2,111.078,0.0,40141.59,40833.24,0.898
11610,2016,4,15,6,16.0,0,3,2,0.0,0,1,0,0,0,0,0,1,1,55,0,1,0,1,1,6,6,118.33,117.1467,0.0,40141.59,40833.24,0.898
10409,2016,4,15,6,16.0,1,4,1,0.0,0,1,0,0,0,0,0,1,0,15,0,0,0,1,1,3,3,133.2,131.868,0.0,5682.73,6133.89,0.627
37793,2016,4,15,6,16.0,0,3,2,0.0,0,1,0,0,0,0,0,1,0,70,0,1,0,1,0,6,6,85.5,84.645,0.0,44929.69,46213.27,0.913
16488,2016,4,15,6,16.5,1,4,2,0.0,0,1,0,0,0,0,0,1,0,103,0,0,0,1,1,3,3,96.05,95.0895,0.0,28742.44,29668.86,0.842
11475,2016,4,15,6,17.25,0,4,1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6,6,108.5,107.415,0.0,36194.87,36909.33,0.876
31230,2016,4,15,6,17.25,0,3,2,0.0,0,1,0,0,0,0,0,1,0,30,0,0,0,1,1,2,2,110.8,109.692,0.0,61902.13,63938.99,0.942
33468,2016,4,15,6,17.25,0,3,3,0.0,0,1,0,0,0,0,0,1,0,25,0,0,0,1,1,3,3,167.0,165.33,0.0,44929.69,46213.27,0.913
34791,2016,4,15,6,17.5,0,4,2,0.0,0,1,0,0,0,0,0,1,1,78,0,1,0,1,1,3,3,108.45,107.3655,0.0,41259.0,42509.89,0.918
13432,2016,4,15,6,17.75,0,3,2,1.0,0,1,0,0,0,0,0,1,0,74,0,1,0,1,1,6,6,112.5,111.375,0.0,36194.87,36909.33,0.876
26944,2016,4,15,6,17.75,0,1,1,0.0,0,1,0,0,0,0,0,0,1,28,0,1,0,1,1,3,1,90.0,89.1,0.0,55032.96,56803.47,0.92
11725,2016,4,15,6,17.75,2,5,2,0.0,0,1,0,0,0,0,0,1,0,68,0,1,0,1,1,3,3,112.2,111.078,0.0,41259.0,42509.89,0.918
37135,2016,4,15,6,18.0,0,4,2,0.0,0,1,0,0,0,0,0,1,0,71,0,1,0,1,1,3,3,105.83,104.7717,0.0,23967.12,25625.57,0.783
18791,2016,4,15,6,18.0,0,4,2,0.0,0,1,0,0,0,0,0,1,0,86,0,0,0,1,1,6,6,84.58,83.7342,0.0,47011.55,47683.79,0.933
19967,2016,4,15,6,18.5,0,4,2,0.0,0,1,0,0,0,0,0,1,0,92,0,0,0,1,1,3,3,95.2,94.248,0.0,40141.59,40833.24,0.898
28598,2016,4,15,6,18.75,0,1,2,0.0,0,1,0,0,0,0,0,1,0,55,0,0,0,1,1,6,6,80.0,79.2,0.0,28742.44,29668.86,0.842
13136,2016,4,15,6,19.0,0,1,1,0.0,0,0,0,5,5,0,0,0,0,1,1,0,0,1,1,6,1,67.0,66.33,0.0,28742.44,29668.86,0.842
13560,2016,4,15,6,19.0,0,3,2,0.0,0,1,0,0,0,0,0,1,0,9,0,0,0,1,1,3,3,129.33,128.03670000000002,0.0,23967.12,25625.57,0.783
15532,2016,4,15,6,19.0,0,1,1,0.0,0,1,0,0,0,0,0,1,1,55,0,0,0,1,2,3,6,92.0,91.08,0.0,28742.44,29668.86,0.842
21379,2016,4,15,6,19.25,0,3,2,0.0,0,1,0,0,0,0,0,1,0,86,0,1,0,1,1,3,3,99.3,98.307,0.0,49233.22,50302.07,0.926
12112,2016,4,15,6,19.5,0,3,3,0.0,0,1,0,0,0,0,0,1,0,74,0,0,0,1,1,6,6,128.7,127.41299999999998,0.0,36194.87,36909.33,0.876
36426,2016,4,15,6,19.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,93,0,0,0,1,0,6,6,79.5,78.705,0.0,40141.59,40833.24,0.898
21404,2016,4,15,6,20.25,0,1,1,0.0,0,1,0,0,0,0,0,1,0,55,0,0,0,1,2,6,6,0.0,0.0,0.0,28742.44,29668.86,0.842
13747,2016,4,15,6,20.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,6,6,129.0,127.71,0.0,28742.44,29668.86,0.842
39897,2016,4,15,6,20.5,2,5,2,0.0,0,1,0,0,0,0,0,1,0,97,0,0,0,1,1,6,6,75.89,75.1311,0.0,36194.87,36909.33,0.876
31946,2016,4,15,6,21.0,0,4,2,0.0,0,1,0,0,0,0,0,1,0,17,0,0,0,1,1,3,3,133.5,132.165,0.0,13446.4,14455.0,0.743
34368,2016,4,15,6,21.75,1,4,2,0.0,0,1,0,0,0,0,0,1,0,63,0,0,0,1,1,2,2,128.35,127.0665,0.0,41259.0,42509.89,0.918
19417,2016,4,15,6,21.75,0,1,1,0.0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,2,3,2,92.0,91.08,0.0,28742.44,29668.86,0.842
33653,2016,4,15,6,22.0,0,3,2,0.0,0,1,0,0,0,0,0,1,0,93,0,1,0,1,1,6,6,90.3,89.39699999999999,0.0,40141.59,40833.24,0.898
32016,2016,4,15,6,22.0,0,1,2,2.0,0,1,0,0,0,0,0,1,0,40,0,0,0,1,1,1,1,189.9,188.001,0.0,40141.59,40833.24,0.898
35673,2016,4,15,6,22.5,0,1,1,0.0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,1,3,2,156.0,154.44,0.0,25751.51,24061.1,0.813
12488,2016,4,15,6,23.0,0,4,2,0.0,0,1,0,0,0,0,0,1,0,29,0,0,0,1,0,6,6,85.0,84.15,0.0,28742.44,29668.86,0.842
28750,2016,4,15,6,23.0,1,4,2,0.0,0,1,0,0,0,0,0,1,0,117,0,0,0,1,1,3,3,96.05,95.0895,0.0,28742.44,29668.86,0.842
26171,2016,4,15,6,23.5,0,3,3,0.0,0,1,0,0,0,0,0,1,0,88,0,2,0,1,1,3,3,100.72,99.7128,0.0,47011.55,47683.79,0.933
38992,2016,4,15,6,23.75,0,4,2,2.0,0,1,0,0,0,0,0,1,0,15,0,3,0,1,1,1,1,198.5,196.515,0.0,40141.59,40833.24,0.898
21898,2016,4,15,6,23.75,0,1,1,0.0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,6,6,104.0,102.96,0.0,28742.44,29668.86,0.842
29421,2016,4,15,7,14.25,1,3,2,0.0,0,1,0,0,0,0,0,1,0,87,0,1,0,1,1,6,6,82.45,81.6255,0.0,61902.13,63938.99,0.942
11327,2016,4,15,7,14.75,0,2,2,0.0,0,1,0,0,0,0,0,1,0,88,0,0,0,1,0,6,6,76.5,75.735,0.0,49233.22,50302.07,0.926
36613,2016,4,15,7,16.0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,1,6,6,76.0,75.24,0.0,33525.74,34912.48,0.885
39096,2016,4,15,7,16.0,0,3,2,0.0,0,1,0,0,0,0,0,1,0,10,0,0,0,1,1,6,6,111.0,109.89,0.0,40141.59,40833.24,0.898
12617,2016,4,15,7,16.0,0,3,2,0.0,0,1,0,0,0,0,0,1,1,85,0,0,0,1,1,3,3,99.3,98.307,0.0,36194.87,36909.33,0.876
12600,2016,4,15,7,16.25,1,3,2,0.0,0,1,0,0,0,0,0,1,0,92,0,0,0,1,1,3,3,90.95,90.04050000000001,0.0,47011.55,47683.79,0.933
39432,2016,4,15,7,16.25,0,2,2,2.0,0,1,0,0,0,0,0,1,0,78,1,2,0,1,1,1,1,177.3,175.52700000000002,0.0,25751.51,24061.1,0.813
12149,2016,4,15,7,16.5,0,2,2,2.0,0,1,0,0,0,0,0,1,0,7,1,1,0,1,1,2,2,161.0,159.39,0.0,40141.59,40833.24,0.898
12779,2016,4,15,7,17.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,13,0,0,0,1,0,6,6,89.0,88.11,0.0,41259.0,42509.89,0.918
38069,2016,4,15,7,17.5,0,3,2,0.0,0,1,0,0,0,0,0,1,0,85,0,0,0,1,1,3,3,99.3,98.307,0.0,36194.87,36909.33,0.876
28640,2016,4,15,7,17.5,0,2,3,0.0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,185.57,183.7143,0.0,55032.96,56803.47,0.92
11664,2016,4,15,7,17.75,0,3,2,0.0,0,1,0,0,0,0,0,1,0,92,0,1,0,1,1,6,6,93.3,92.367,0.0,36194.87,36909.33,0.876
20968,2016,4,15,7,18.0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,22,0,0,0,1,1,6,6,89.0,88.11,0.0,51067.98,69056.05,0.929
18736,2016,4,15,7,18.0,0,1,1,0.0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,1,6,6,91.0,90.09,0.0,33525.74,34912.48,0.885
11473,2016,4,15,7,18.25,0,1,1,0.0,0,1,0,0,0,0,0,1,0,45,0,0,0,1,1,6,6,112.5,111.375,0.0,41259.0,42509.89,0.918
16125,2016,4,15,7,18.25,2,3,2,0.0,0,1,0,0,0,0,0,1,0,75,0,1,0,1,1,6,6,90.95,90.04050000000001,0.0,36194.87,36909.33,0.876
19475,2016,4,15,7,18.75,0,2,2,0.0,0,1,0,0,0,0,0,1,0,274,0,0,0,1,1,6,6,62.0,61.38,1.0,28742.44,29668.86,0.842
31214,2016,4,15,7,18.75,1,3,2,0.0,0,1,0,0,0,0,0,1,0,89,0,1,0,1,1,6,6,63.49,62.8551,0.0,41259.0,42509.89,0.918
18381,2016,4,15,7,19.0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,52,0,0,0,1,1,6,6,99.9,98.901,0.0,41259.0,42509.89,0.918
27988,2016,4,15,7,19.25,0,1,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,50.0,49.5,0.0,28742.44,29668.86,0.842
27313,2016,4,15,7,19.5,0,1,1,0.0,0,1,0,0,0,0,0,0,0,6,0,0,0,1,1,6,6,95.0,94.05,0.0,28742.44,29668.86,0.842
18458,2016,4,15,7,19.75,2,3,2,1.0,0,1,0,0,0,0,0,1,0,14,0,0,0,1,1,6,6,137.7,136.32299999999998,0.0,123308.2,123822.08,0.854
20687,2016,4,15,7,20.0,0,3,2,0.0,0,1,0,0,0,0,0,1,0,14,0,0,0,1,1,3,3,126.0,124.74,0.0,33525.74,34912.48,0.885
33673,2016,4,15,7,20.0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,6,6,89.0,88.11,0.0,34212.94,35436.81,0.901
28156,2016,4,15,7,20.25,1,3,1,0.0,0,1,0,0,0,0,0,1,0,79,0,0,0,1,1,6,6,80.75,79.9425,0.0,4593.96,4762.3,0.551
27842,2016,4,15,7,20.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,4,0,1,0,1,1,6,6,101.0,99.99,0.0,41259.0,42509.89,0.918
33537,2016,4,15,7,20.75,1,3,1,0.0,0,1,0,0,0,0,0,1,0,16,0,0,0,1,1,3,3,127.5,126.225,0.0,52550.79,53897.94,0.854
20315,2016,4,15,7,21.0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,274,0,0,0,1,1,6,6,6.0,5.94,1.0,28742.44,29668.86,0.842
11255,2016,4,15,7,21.0,2,5,2,0.0,0,1,0,0,0,0,0,1,0,94,0,1,0,1,0,6,6,75.89,75.1311,0.0,26838.46,26902.53,0.866
19566,2016,4,15,7,21.0,0,3,3,0.0,0,1,0,0,0,0,0,1,0,53,0,1,0,1,1,3,3,137.7,136.32299999999998,0.0,61902.13,63938.99,0.942
22659,2016,4,15,7,21.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,83,0,1,0,1,1,6,6,96.3,95.337,0.0,47011.55,47683.79,0.933
32080,2016,4,15,7,21.5,0,1,2,1.0,0,1,0,0,0,0,0,1,1,7,0,1,0,1,1,6,3,106.0,104.94,0.0,28742.44,29668.86,0.842
21391,2016,4,15,7,21.5,0,1,1,0.0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,6,6,95.0,94.05,0.0,44929.69,46213.27,0.913
12448,2016,4,15,7,21.75,0,1,2,0.0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,6,6,101.0,99.99,0.0,44929.69,46213.27,0.913
15865,2016,4,15,7,22.0,0,2,1,0.0,0,1,0,0,0,0,0,1,0,9,0,0,0,1,1,6,6,95.0,94.05,0.0,13446.4,14455.0,0.743
29885,2016,4,15,7,22.75,0,1,2,0.0,0,1,0,0,0,0,0,1,0,10,0,0,0,1,1,6,6,101.0,99.99,0.0,28742.44,29668.86,0.842
17263,2016,4,15,7,23.25,0,3,2,0.0,0,1,0,0,0,0,0,1,0,61,0,0,0,1,1,3,3,118.8,117.612,0.0,44929.69,46213.27,0.913
16848,2016,4,15,8,14.0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,12,0,0,0,1,1,6,6,101.0,99.99,0.0,51067.98,69056.05,0.929
15459,2016,4,15,8,14.0,0,2,2,0.0,0,1,0,0,0,0,34,1,1,115,0,1,0,1,1,6,5,65.0,64.35,0.0,40141.59,40833.24,0.898
34910,2016,4,15,8,14.25,0,2,2,0.0,0,1,0,0,0,0,0,1,2,78,0,0,0,1,0,5,5,85.5,84.645,0.0,49233.22,50302.07,0.926
38660,2016,4,15,8,14.5,0,2,2,0.0,0,1,0,0,0,0,34,1,0,115,0,0,0,1,1,6,6,65.0,64.35,0.0,28742.44,29668.86,0.842
35558,2016,4,15,8,14.75,1,2,2,0.0,0,1,0,0,0,0,0,1,0,88,0,1,0,1,0,6,6,58.9,58.311,0.0,47011.55,47683.79,0.933
12718,2016,4,15,8,15.0,0,1,2,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,6,6,89.0,88.11,0.0,28742.44,29668.86,0.842
13252,2016,4,15,8,15.0,2,2,2,0.0,0,1,0,0,0,0,0,1,0,60,0,1,0,1,1,6,3,75.0,74.25,0.0,28742.44,29668.86,0.842
21202,2016,4,15,8,15.25,0,2,2,0.0,0,1,0,0,0,0,0,1,1,99,0,1,0,1,0,5,5,85.5,84.645,0.0,16358.39,15813.86,0.757
12950,2016,4,15,8,15.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,98,0,1,0,1,1,6,6,85.6,84.744,0.0,36194.87,36909.33,0.876
14596,2016,4,15,8,16.0,1,2,2,0.0,0,1,0,0,0,0,0,1,0,89,0,1,0,1,1,6,6,87.3,86.42699999999999,0.0,47011.55,47683.79,0.933
34062,2016,4,15,8,16.0,1,2,2,0.0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,1,3,3,101.13,100.1187,0.0,40141.59,40833.24,0.898
10372,2016,4,15,8,16.0,1,2,2,0.0,0,1,0,0,0,0,0,1,2,78,0,0,0,1,1,6,6,96.3,95.337,0.0,47011.55,47683.79,0.933
